ID|Teks_Gabungan|Label_Sentimen|Tanggal|Link
146|"Morgan Stanley Capital International (MSCI) resmi mengumumkan hasil tinjauan berkala (index review) untuk periode Mei 2026 pada Rabu (13/5/2026). Dalam rebalancing kali ini, lembaga penyedia indeks global asal Amerika Serikat (AS) ini mengeluarkan enam saham dalam MSCI Global Standard Indexes. Keenam saham itu yakni PT Amman Mineral Internasional Tbk ( AMMN ), PT Barito Renewables Energy Tbk (BREN), PT Chandra Asri Pacific Tbk ( TPIA ), PT Dian Swastatika Sentosa Tbk (DSSA), PT Petrindo Jaya Kreasi Tbk (CUAN), dan PT Sumber Alfaria Trijaya Tbk (AMRT). Walaupun keluar dari MSCI Global Standard Indexes, MSCI Inc. memutuskan untuk memindahkan saham AMRT ke dalam MSCI Small Cap Indexes. Baca juga: Efek Rebalancing MSCI, Waspada Tekanan Jual pada IHSG Sementara pada MSCI Small Cap Indexes, MSCI mengeluarkan 13 saham. Mereka ialah PT Aneka Tambang Tbk (ANTM), PT Astra Agro Lestari Tbk (AALI), dan PT Bank Alandin Syariah Tbk (BANK). Kemudian, ada saham PT Bumi Serpong Damai Tbk (BSDE), PT Dharma Satya Nusantara Tbk (DSNG), PT Industri Jamu dan Farmasi Sido Muncul Tbk (SIDO), dan PT Midi Utama Indonesia Tbk (MIDI). Lalu, saham PT Mitra Keluarga Tbk (MIKA), PT Pabrik Kertas Tjiwi Kimia Tbk (TKIM), PT Pacific Strategic Financial Tbk (APIC), PT Sawit Sumbermas Sarana Tbk (SSMS), dan PT Triputra Agro Persada Tbk (TPAG). Lebih lanjut, hasil perubahan ini akan berlaku setelah penutupan perdagangan pada 29 Mei 2026 dan efektif mulai 1 Juni 2026. (Reporter: Yuliana Hema | Editor: Anna Suci Perwitasari) Artikel ini telah tayang di Kontan.co.id dengan judul Hasil Rebalancing MSCI Mei 2026: AMMN, BREN, TPIA, DSSA, CUAN, AMRT Terdepak"||Kompas.com, 13 Mei 2026, 06:05 WIB|https://money.kompas.com/read/2026/05/13/060529026/rebalancing-msci-mei-2026-saham-saham-prajogo-pangestu-hingga-ammn-terdepak
147|KOMPAS.com – Indeks Harga Saham Gabungan (IHSG) dibuka melemah pada awal perdagangan hari ini, Rabu (13/5/2026). IHSG hari ini dibuka di posisi 6.763,94, lebih rendah dibandingkan penutupan sebelumnya di level 6.858,90. Berdasarkan data Bursa Efek Indonesia (BEI) sekitar pukul 09.02 WIB, IHSG turun 1,31 persen atau 89,94 poin ke level 6.768,96. Sepanjang awal sesi perdagangan, indeks bergerak di rentang 6.741,60 hingga 6.771,76. Baca juga: Harga Emas Antam Hari Ini 13 Mei Turun Rp 20.000, Cek Daftar Lengkapnya Aktivitas transaksi terpantau cukup ramai pada awal sesi. Volume perdagangan mencapai 1,689 miliar saham dengan nilai transaksi sekitar Rp 1,110 triliun. Frekuensi perdagangan tercatat 139,3 ribu kali transaksi. Kapitalisasi pasar berada di kisaran Rp 11,926 triliun. Sebanyak 155 saham menguat, 339 saham melemah, dan 465 saham belum berubah. Komposisi ini menunjukkan mayoritas saham berada di zona merah. Baca juga: Bansos BPNT Mei 2026 Rp 600.000 Sudah Cair, Cek Status Penerima di Sini Sementara itu, sejumlah indeks utama juga terpantau memerah. Per pukul 09.02 WIB, indeks LQ45 turun 1,01 persen ke posisi 663,05. KOMPAS100 juga turun 1,47 persen ke posisi 902,22, serta IDX30 turun 0,62 persen ke level 374,57. Sementara itu, indeks Jakarta Islamic Index (JII) turut melemah 1,45 persen ke posisi 442,99, serta indeks Saham Syariah Indonesia (ISSI) turun 1,41 persen menjadi 244,44. Baca juga: Cara Cek Desil Kemensos Mei 2026 lewat HP, Cukup Pakai NIK KTP, Langsung Muncul Statusnya||Kompas.com, 13 Mei 2026, 09:12 WIB|https://money.kompas.com/read/2026/05/13/091216226/ihsg-hari-ini-dibuka-melemah-ke-level-676394
148|KOMPAS.com – Indeks Harga Saham Gabungan (IHSG) dibuka menguat pada awal perdagangan hari ini, Selasa (12/5/2026). IHSG hari ini dibuka di posisi 6.946,85, lebih tinggi dibandingkan penutupan sebelumnya di level 6.905,62. Berdasarkan data Bursa Efek Indonesia (BEI) sekitar pukul 09.22 WIB, IHSG turun1,18 persen atau 81,79 poin ke level 6.823,83. Sepanjang awal sesi perdagangan, indeks bergerak di rentang 6.819,10 hingga 6.977,29. Baca juga: Besaran Gaji Ke-13 Pensiunan 2026, Segini Nominal yang Diterima Tiap Golongan Aktivitas transaksi terpantau cukup ramai pada awal sesi. Volume perdagangan mencapai 5,527 miliar saham dengan nilai transaksi sekitar Rp 2,232 triliun. Frekuensi perdagangan tercatat 437,4 ribu kali transaksi. Kapitalisasi pasar berada di kisaran Rp 12,109 triliun. Sebanyak 192 saham menguat, 407 saham melemah, dan 360 saham belum berubah. Komposisi ini menunjukkan mayoritas saham berada di zona merah. Baca juga: Cara Cek Desil Kemensos Mei 2026 lewat HP, Cukup Pakai NIK KTP, Langsung Muncul Statusnya Sementara itu, sejumlah indeks utama terpantau melemah. Per pukul 09.22 WIB, indeks LQ45 turun 0,9 persen ke posisi 662,62. KOMPAS100 juga turun 1 persen ke posisi 906,16, serta IDX30 turun 0,9 persen ke level 372,61. Sementara itu, indeks Jakarta Islamic Index (JII) turut melemah 0,58 persen ke posisi 444,28, serta indeks Saham Syariah Indonesia (ISSI) turun 1,39 persen menjadi 246,79. Baca juga: Cara Mencairkan JHT BPJS Tanpa Paklaring Mei 2026, Bisa Lewat HP, Cek Syaratnya||Kompas.com, 12 Mei 2026, 09:31 WIB|https://money.kompas.com/read/2026/05/12/093120326/ihsg-hari-ini-dibuka-menguat-ke-level-694685
149|"KOMPAS.com - Bursa saham China melemah pada perdagangan Selasa (12/5/2026) setelah sehari sebelumnya menyentuh level tertinggi dalam 11 tahun terakhir. Pelaku pasar mulai mengambil untung sambil menunggu pertemuan penting antara Amerika Serikat dan China pekan ini. Saat jeda perdagangan siang, indeks saham unggulan CSI 300 turun 0,3 persen. Indeks Shanghai Composite juga melemah 0,4 persen. Berbeda dengan pasar domestik China, bursa Hong Kong bergerak positif. Indeks Hang Seng naik 0,3 persen. Baca juga: Saham Teknologi Melejit, Bursa China Sentuh Level Tertinggi 11 Tahun Perhatian investor kini tertuju pada hubungan dagang Amerika Serikat dan China menjelang pertemuan kedua negara. Media pemerintah China dalam editorial terbarunya menegaskan perdagangan perlu tetap menjadi penyeimbang hubungan bilateral. ""China dan Amerika Serikat harus mengambil pandangan jangka panjang dan membiarkan perdagangan terus berfungsi sebagai penyeimbang dan pendorong hubungan bilateral, sambil terus membuka area kerja sama baru,"" tulis media pemerintah China. Di pasar domestik, saham sektor barang konsumsi pokok dan logam tanah jarang menjadi penekan utama indeks. Indeks sektor barang konsumsi pokok turun 1,3 persen. Sementara saham logam tanah jarang anjlok 3,2 persen. Analis UBS Meng Lei menilai tren penguatan pasar saham China masih berpotensi berlanjut dalam jangka menengah. Menurut dia, pemulihan laba perusahaan dan stimulus likuiditas masih menjadi faktor pendukung pasar. ""Terobosan Indeks Komposit Shanghai di atas level psikologis kunci bukanlah titik akhir, melainkan langkah dalam lintasan kenaikan pasar yang berkelanjutan karena menembus level resistensi berturut-turut,"" kata Meng. Baca juga: Importir China Siap Bayar Lebih Mahal untuk Daging Sapi Ramah Lingkungan Saham terkait kecerdasan buatan atau artificial intelligence (AI) relatif bertahan di tengah pelemahan pasar secara keseluruhan. Indeks saham AI China naik tipis 0,2 persen."||Kompas.com, 12 Mei 2026, 14:08 WIB|https://money.kompas.com/read/2026/05/12/140847126/bursa-saham-china-melemah-setelah-cetak-rekor-11-tahun-tertekan-aksi-ambil
150|Indeks Harga Saham Gabungan (IHSG) ditutup anjlok pada perdagangan sesi pertama, Selasa (12/5/2026). Berdasarkan data Bursa Efek Indonesia (BEI), IHSG melemah 1,43 persen ke level 6.807 pada akhir sesi pertama perdagangan. Tekanan terbesar datang dari saham saham berkapitalisasi besar atau big caps. Saham PT Ekamas Mora Republik Tbk (MORA) menjadi pemberat utama setelah anjlok 15 persen. Selain itu, saham PT Barito Renewables Energy Tbk (BREN) turun 3,7 persen. Baca juga: IHSG Anjlok 1,22 Persen Jelang Pengumuman Rebalancing MSCI Saham PT Astra International Tbk (ASII) melemah 2,06 persen, sedangkan saham PT Bank Central Asia Tbk ( BBCA ) terkoreksi 1,2 persen. Dari sisi sektoral, hanya sektor transportasi yang masih bertahan di zona hijau. Sementara itu, sektor industrial dan infrastruktur memimpin pelemahan pasar pada sesi pertama perdagangan. Pergerakan bursa saham Asia terlihat bervariasi. Bursa Tokyo dan Hong Kong bergerak menguat pada perdagangan siang hari. Sebaliknya, bursa Mumbai dan Shanghai berada di zona merah. IHSG sempat dibuka menguat di level 6.946,84. Indeks bahkan menyentuh posisi tertinggi harian di 6.977,28. Namun, tekanan jual yang meningkat membuat IHSG berbalik arah hingga menyentuh level terendah di 6.802,84. Baca juga: Saham Konglomerasi Terancam Keluar dari MSCI Mayoritas saham di Bursa Efek Indonesia bergerak melemah. Sebanyak 456 saham turun, 192 saham menguat, dan 166 saham bergerak stagnan. Aktivitas perdagangan juga terpantau ramai. Volume transaksi mencapai 18,89 miliar saham dengan nilai transaksi Rp 7,50 triliun. Frekuensi perdagangan tercatat sebanyak 1,49 juta kali transaksi.||Kompas.com, 12 Mei 2026, 13:10 WIB|https://money.kompas.com/read/2026/05/12/131050426/ihsg-sesi-i-anjlok-143-persen-saham-bren-bbca-hingga-asii-jadi-pemberat
151|Morgan Stanley Capital International (MSCI) resmi mengumumkan hasil penyesuaian atau rebalancing konstituen indeks yang akan berlaku setelah penutupan perdagangan pada 29 Mei 2026 dan efektif pada 1 Juni 2026. Dalam rebalancing terbaru ini, lembaga penyedia indeks global asal Amerika Serikat (AS) tersebut total mengeluarkan 18 saham Indonesia dari indeks MSCI. Kemudian PT Sumber Alfaria Trijaya Tbk (AMRT), harus rela turun kasta dari MSCI Global Standard ke MSCI Global Small Cap Indexes. Baca juga: Ekonom Sebut Konflik Iran hingga MSCI Turut Sebabkan Rupiah Tembus Rp 17.500 Adapun saham-saham yang keluar dari indeks tersebut terdiri dari enam saham dari MSCI Global Standard dan 13 saham dari MSCI Global Small Cap Indexes. Berikut rincian enam saham yang keluar dari indeks MSCI Global Standard, berdasarkan pengumuman resmi MSCI yang dikutip dari MSCI.com pada Rabu (13/5/2026),: - PT Amman Mineral Internasional Tbk (AMMN) - PT Barito Renewables Energy Tbk (BREN) - PT Chandra Asri Pacific Tbk (TPIA) - PT Dian Swastatika Sentosa Tbk (DSSA) - PT Petrindo Jaya Kreasi Tbk (CUAN) - PT Sumber Alfaria Trijaya Tbk (AMRT) Daftar 13 saham Indonesia yang terdepak dari MSCI Global Small Cap Indexes: - PT Aneka Tambang Tbk (ANTM) - PT Astra Agro Lestari Tbk (AALI) - PT Bank Aladin Syariah Tbk (BANK) - PT Bumi Serpong Damai Tbk (BSDE) - PT Dharma Satya Nusantara Tbk (DSNG) - PT Industri Jamu dan Farmasi Sido Muncul Tbk (SIDO) - PT Midi Utama Indonesia Tbk (MIDI) - PT Mitra Keluarga Karyasehat Tbk (MIKA) - PT MNC Digital Entertainment Tbk (MSIN) - PT Pabrik Kertas Tjiwi Kimia Tbk (TKIM) - PT Pacific Strategic Financial Tbk (APIC) - PT Sawit Sumbermas Sarana Tbk (SSMS) - PT Triputra Agro Persada Tbk (TAPG) Secara global, MSCI mencatat terdapat 246 tambahan saham dalam MSCI Global Small Cap Indexes pada rebalancing Mei 2026. Sementara itu, sebanyak 195 saham dikeluarkan dari indeks tersebut. MSCI menyebutkan, hasil perubahan indeks ini akan berlaku setelah penutupan perdagangan pada 29 Mei 2026 dan efektif mulai 1 Juni 2026. MSCI juga menyampaikan bahwa pengumuman hasil index review berikutnya akan dilakukan pada 12 Agustus 2026 dan perubahan tersebut akan efektif berlaku pada 1 September 2026. KOMPAS.com/ISNA RIFKA SRI RAHAYU Ketua Dewan Komisioner OJK Friderica Widyasari Dewi saat konferensi pers di Menara Radius Prawiro, Jakarta, Kamis (7/5/2026). Otoritas Jasa Keuangan (OJK) optimistis pasar modal Tanah Air tetap bertahan di kategori emerging market meski banyak saham RI yang dikeluarkan dari indeks MSCI. Ketua Dewan Komisioner OJK, Friderica Widyasari Dewi, mengatakan, evaluasi MSCI terkait kemungkinan Indonesia turun kelas dari kategori emerging market baru akan berlangsung pada Juni 2026. Meski demikian, ia berharap bursa RI tetap mampu mempertahankan statusnya. “Itu kan nanti bulan Juni. Moga-moga enggak ya (turun kelas),” ujar perempuan yang akrab disapa Kiki ini saat ditemui di Gedung Bursa Efek Indonesia (BEI), Senin (11/5/2026). Menurutnya, dari sisi granularitas data , keterbukaan informasi, dan integritas pasar, Indonesia dinilai memiliki kualitas yang sangat baik. Hal itu diharapkan dapat menjadi salah satu pertimbangan MSCI dalam mempertahankan posisi Indonesia sebagai bagian dari emerging market . “Karena kalau kita lihat secara granularitas data , keterbukaan informasi, kita mungkin salah satu yang terbaiklah untuk hal keterbukaan integritas yang kita sampaikan. Jadi moga-moga ini juga menjadi konsideran supaya Indonesia tetap di emerging market ,” paparnya. Baca juga: Rupiah dan Rebalancing MSCI Jadi Sentimen IHSG, Ritel Bisa Simak Rekomendasi Saham dari Analis Ini||Kompas.com, 13 Mei 2026, 08:36 WIB|https://money.kompas.com/read/2026/05/13/083605226/rebalancing-msci-belasan-saham-indonesia-terdepak-ini-rinciannya
152|Saat bursa di negara lain berlomba membangun ekosistem artificial intelligence (AI) dan artificial general intelligence (AGI), pasar modal Indonesia dinilai masih tertinggal karena terlalu bergantung pada saham perbankan dan pertambangan. Chief Investment Officer (CIO) Danantara Indonesia, Pandu Patria Sjahrir, menilai pasar modal Tanah Air masih tertinggal dalam menangkap gelombang besar AI dan AGI yang kini menjadi cerita utama pertumbuhan ekonomi negara lain. Menurutnya, performa pasar saham terbaik di Asia saat ini hanya terjadi di Taiwan dan Korea Selatan karena kedua negara itu berhasil membangun ekosistem teknologi berbasis AI yang kuat. “Memang kalau lihat performance terbaik di Asia sebenarnya hanya di dua tempat, Taiwan dan Korea. Kenapa? Karena the story today di dunia itu hanyalah soal AI. Malah sekarang bukan lagi soal artificial intelligence, sekarang sudah mulai ngomong soal general intelligence atau AGI,” ujar Pandu di gedung Bursa Efek Indonesia (BEI), Senin (11/5/2026). Baca juga: Soal Investasi di GOTO, Danantara Harap Bisa Hasilkan Profit Ia mengaku baru kembali dari Amerika Serikat (AS). Dari kunjungan tersebut, ia melihat arah perkembangan dunia kini sudah bergerak lebih jauh dari sekadar AI menuju AGI. Pandu bahkan mengungkapkan dirinya sempat bertemu dengan perusahaan pengembang humanoid atau robot berbentuk manusia yang kini sudah mampu membantu pekerjaan rumah tangga dengan harga yang lebih murah dibandingkan sebuah mobil. “Malah kemarin saya sempat ketemu sama satu perusahaan yang bikin humanoids, dimana humanoids itu sekarang bisa bantu bersihin rumah. Dan harganya untuk satu humanoids dibawah harga satu mobil,” paparnya. Namun, di tengah perkembangan teknologi global tersebut, Pandu menilai pasar modal Indonesia masih terlalu didominasi sektor tradisional seperti perbankan dan pertambangan. “Kalau Anda lihat tentang Indonesia, kita turun year to date 20 persen. Dinamika di Indonesia yang listed hanya apa? Bank dan mining companies,” beber dia. Baca juga: Danantara Bentuk Denera, Raksasa Pengelolaan Sampah yang Dibidik Melantai di Bursa Ia kemudian mencontohkan Taiwan Semiconductor Manufacturing Company (TSMC) di Taiwan yang memiliki kapitalisasi pasarnya dan disebut lebih besar dibandingkan seluruh pasar modal Asia Tenggara (ASEAN) “Di Taiwan ada satu perusahaan, ada yang pernah dengar enggak namanya TSMC? Satu perusahaan TSMC market cap-nya lebih besar dari seluruh Asia Tenggara,” lanjut Pandu. Sementara itu, Korea Selatan mencatat kenaikan pasar sekitar 80 persen secara year to date karena kuatnya sentimen AI. Indonesia dipandang memiliki peluang besar untuk masuk dalam rantai pengembangan AI global, terutama melalui sektor energi. Namun, belum ada emiten yang benar-benar mampu mengikuti tren AI yang kini menjadi pusat perhatian dunia. Padahal perkembangan AI membutuhkan dukungan sektor energi dalam skala besar. Karena itu, bisnis energi seharusnya ikut berkembang seiring meningkatnya kebutuhan infrastruktur AI global. “Jadi mungkin kalau saya lihat, maybe fundamentally di Indonesia it's been dominated by traditional industries. Belum ada satupun yang mengikuti trend AI. Padahal untuk AI berkembang seharusnya business energy yang mengikuti itu,” tukasnya. Baca juga: Besok Pengumuman Rebalancing MSCI, Danantara Sebut Pasar Modal RI Makin Membaik||Kompas.com, 12 Mei 2026, 09:00 WIB|https://money.kompas.com/read/2026/05/12/090000426/bos-danantara-dunia-sudah-masuk-era-agi-bursa-ri-masih-andalkan-bank-dan
153|Indeks Harga Saham Gabungan (IHSG) diperkirakan rawan terkoreksi pada Selasa (12/5/2026), atau saat pengumuman hasil rebalancing indeks global oleh Morgan Stanley Capital International (MSCI). Analis teknikal MNC Sekuritas, Herditya Wicaksana, memprediksi IHSG pada perdagangan Selasa masih cenderung terbatas. Indeks dinilai memiliki peluang untuk menguat, namun tetap dibayangi potensi koreksi sehingga pergerakannya akan fluktuatif. Secara teknikal, area support IHSG diprediksi berada di level 6.889, sedangkan resistance di kisaran 6.935. Pergerakan pasar modal pada Selasa akan dipengaruhi oleh sejumlah sentimen global dan domestik, terutama rilis data inflasi Amerika Serikat (AS) yang menjadi perhatian investor karena dapat memengaruhi arah kebijakan suku bunga bank sentral AS atau Federal Reserve (The Fed). Baca juga: Apa Biang Kerok IHSG Anjlok Jelang Rebalancing MSCI? Selain itu, pasar juga menanti hasil pengumuman rebalancing indeks global dari MSCI yang berpotensi memengaruhi arus dana asing di bursa efek Tanah Air. Di dalam negeri, nilai tukar rupiah terhadap dollar AS masih menjadi perhatian pelaku pasar di tengah tekanan eksternal yang belum mereda. Sementara itu, pergerakan saham-saham sektor tambang juga diperkirakan masih akan menjadi fokus investor, seiring fluktuasi harga komoditas global dan tingginya sensitivitas sektor tersebut terhadap sentimen pasar. “Untuk besok (Selasa) kami perkirakan IHSG berpeluang menguat terbatas dan rawan koreksi dgn support 6889 dan resist 6935. Kami perkirakan akan dipengaruhi dgn adanya rilis data inflasi AS dan pengumuman MSCI , sementara itu nilai tukar rupiah terhadap dollar AS dan pergerakan emiten tambang masih menjadi cermatan,” ujar Herditya saat dihubungi Kompas.com, Senin malam (11/5/2026). Baca juga: Besok Pengumuman Rebalancing MSCI, Danantara Sebut Pasar Modal RI Makin Membaik Dengan mempertimbangkan kondisi itu, Herditya menilai investor ritel dapat mencermati beberapa saham untuk perdagangan Selasa. Berikut daftarnya; Saham PT Kalbe Farma Tbk (KLBF) diproyeksikan bergerak pada kisaran harga Rp 970 hingga Rp 1.010. Saham PT Aneka Tambang Tbk (ANTM) diperkirakan bergerak di rentang Rp 3.890 sampai Rp 4.110. Lalu, saham PT Petrosea Tbk (PTRO) diperkirakan bergerak di area Rp 5.575 hingga Rp 6.675. Baca juga: Asing Net Sell Rp 2,4 Triliun, Berikut 4 Saham dan ETF Direkomendasikan Sepekan Ini||Kompas.com, 12 Mei 2026, 06:30 WIB|https://money.kompas.com/read/2026/05/12/063000426/rebalancing-msci-ihsg-rawan-koreksi-ritel-bisa-cermati-saham-antm-ptro-ptba
154|Otoritas Jasa Keuangan (OJK) optimistis pasar modal Tanah Air tetap bertahan di kategori emerging market menjelang rebalancing indeks global Morgan Stanley Capital International (MSCI) pada Selasa (12/5/2026). Dalam rebalancing tersebut, MSCI akan menerapkan perlakuan khusus terhadap saham tertentu, terutama saham yang dinilai memiliki konsentrasi kepemilikan tinggi atau high shareholding concentration (HSC). Ketua Dewan Komisioner OJK Friderica Widyasari Dewi mengatakan, evaluasi MSCI terkait kemungkinan Indonesia turun kelas dari kategori emerging market baru akan berlangsung pada Juni 2026. Meski demikian, ia berharap bursa RI tetap mampu mempertahankan statusnya. “Itu kan nanti bulan Juni. Moga-moga enggak ya (turun kelas),” ujar perempuan yang akrab disapa Kiki saat ditemui di Gedung Bursa Efek Indonesia ( BEI ), Senin (11/5/2026). Baca juga: OJK Ungkap Hasil Pertemuan dengan MSCI, Reformasi Pasar Modal Diapresiasi Menurutnya, dari sisi granularitas data, keterbukaan informasi, dan integritas pasar, Indonesia dinilai memiliki kualitas yang sangat baik. Hal itu diharapkan dapat menjadi salah satu pertimbangan MSCI dalam mempertahankan posisi Indonesia sebagai bagian dari emerging market. “Karena kalau kita lihat secara granularitas data, keterbukaan informasi, kita mungkin salah satu yang terbaik lah untuk hal keterbukaan integritas yang kita sampaikan. Jadi moga-moga ini juga menjadi konsideran supaya Indonesia tetap di emerging market,” paparnya. Namun, ia menegaskan segala kemungkinan tetap dapat terjadi sehingga seluruh pihak perlu mengantisipasi berbagai skenario yang mungkin muncul dari hasil evaluasi MSCI. Ia juga meminta media dan pelaku pasar tidak membangun kepanikan berlebihan apabila muncul tekanan jangka pendek di pasar saham. Lebih jauh, Kiki menyebut pasar masih perlu menunggu hasil resmi rebalancing indeks MSCI yang akan diumumkan besok. “Besok ya kita tunggu,” katanya. Baca juga: Rebalancing MSCI: Ancaman atau Peluang? Rebalancing index merupakan proses penyesuaian komposisi saham dalam suatu indeks. Langkah ini dilakukan secara berkala agar indeks tetap mencerminkan kondisi pasar terkini berdasarkan sejumlah kriteria yang telah ditentukan, seperti kapitalisasi pasar, tingkat likuiditas saham, hingga sektor industri emiten. Penyesuaian saham asal Indonesia dalam rebalancing MSCI dinilai sebagai hal yang wajar. Hal itu disebut menjadi bagian dari konsekuensi berbagai perbaikan yang sedang dilakukan otoritas pasar modal terhadap bursa domestik. MSCI sebelumnya telah menyampaikan kebijakan penghentian sementara penambahan saham baru asal Indonesia ke dalam indeks. Artinya, pada evaluasi kali ini tidak akan ada emiten baru yang masuk ke indeks MSCI. Namun, OJK mencatat saham-saham yang sebelumnya sudah berada di dalam indeks tetap berpotensi keluar apabila tidak lagi memenuhi persyaratan yang ditetapkan MSCI. “Tapi kan sudah saya selalu sampaikan, namanya kita melakukan perbaikan, kan kemungkinan ada saham yang akan disesuaikan ya. Ini namanya rebalancing index kan. Jadi ya walaupun besok pengumumannya kita tunggu, kan mereka udah bilang freeze kan, jadi enggak ada yang baru yang masuk, tapi yang lama mungkin akan keluar,” paparnya. Baca juga: MSCI Tunda Rebalancing, Pasar RI Terhindar Outflow Rp 120 Triliun, Ketidakpastian Membayangi Saham PT Dian Swastatika Sentosa Tbk (DSSA) dan PT Barito Renewables Energy Tbk (BREN) berpotensi terdepak dari indeks MSCI. Keduanya masuk dalam kategori kepemilikan saham terkonsentrasi tinggi atau high shareholding concentration, yang kini menjadi isu utama dalam evaluasi indeks global tersebut. MSCI dalam tinjauan terbarunya untuk Mei 2026 masih mempertahankan pembatasan terhadap saham Indonesia. Salah satu kebijakan yang ditegaskan ialah pengeluaran saham-saham dengan konsentrasi kepemilikan tinggi yang dinilai berisiko terhadap likuiditas dan aksesibilitas investasi. Ia memandang dampak jangka pendek yang mungkin muncul dari evaluasi MSCI harus dilihat sebagai bagian dari proses pembenahan fundamental pasar modal Indonesia.||Kompas.com, 11 Mei 2026, 17:10 WIB|https://money.kompas.com/read/2026/05/11/171000726/besok-ada-rebalancing-msci-ojk-yakin-kasta-bursa-ri-aman-pasar-diminta-tak
155|Indeks Harga Saham Gabungan (IHSG) ditutup anjlok pada sesi pertama perdagangan, Senin (11/5/2026). Tekanan jual pada saham berkapitalisasi besar atau big caps membuat laju indeks terkoreksi cukup dalam. Berdasarkan data Bursa Efek Indonesia (BEI), IHSG ditutup melemah 1,14 persen ke level 6.890,272 pada akhir perdagangan sesi pertama. Koreksi indeks dipicu aksi jual pada sejumlah saham unggulan yang memiliki bobot besar terhadap pergerakan pasar. Baca juga: IHSG Anjlok dan Rupiah Tertekan ke Rp 17.416 per Dollar AS Saham PT Dian Swastatika Sentosa Tbk (DSSA) menjadi salah satu penekan utama setelah ambles 8 persen. Saham PT Bank Mandiri Tbk (BMRI) juga turun 8 persen. Sementara PT Barito Renewables Energy Tbk (BREN) melemah 5,1 persen dan PT Chandra Asri Pacific Tbk (TPIA) terkoreksi 5 persen. Tekanan pada saham unggulan membuat pergerakan IHSG tertinggal dibanding mayoritas indeks saham di kawasan Asia. Hingga siang hari, sebagian besar bursa utama Asia memang bergerak melemah. Namun, koreksinya relatif lebih terbatas dibanding pasar saham domestik. Bursa Shanghai bahkan masih mampu bergerak di zona hijau dengan kenaikan mendekati 1 persen. Secara sektoral, hanya dua indeks sektoral yang bertahan di zona hijau. Sektor transportasi dan energi menjadi dua sektor dengan pelemahan terdalam dan menambah tekanan terhadap IHSG sepanjang sesi pertama perdagangan. Baca juga: IHSG Diperkirakan Menguat Terbatas, Ritel bisa Cermati Saham MAPI, AADI hingga BULL IHSG dibuka di level 6.959,943 dan sempat menyentuh posisi tertinggi di 6.968,926. Tekanan jual kemudian menyeret indeks ke titik terendah di area 6.846,632 sebelum bergerak di kisaran 6.880 hingga 6.890 sampai akhir sesi pertama. Aktivitas perdagangan terpantau ramai. Volume transaksi mencapai 24,178 miliar saham dengan nilai transaksi sebesar Rp 11,449 triliun. Frekuensi perdagangan tercatat sebanyak 1,69 juta kali transaksi. Dari seluruh saham yang diperdagangkan, sebanyak 439 saham berada di zona merah. Jumlah itu jauh lebih banyak dibandingkan 236 saham yang menguat. Sementara 138 saham lainnya bergerak stagnan.||Kompas.com, 11 Mei 2026, 13:29 WIB|https://money.kompas.com/read/2026/05/11/132934726/ihsg-anjlok-114-persen-di-sesi-i-saham-big-caps-jadi-beban
